,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,138,563,701,84,140,224,0,0,0,0.007605820105820105,0.01864467807826315,0.014505106338597008
4,Venda Nova,Carreira,583.47,205,1088,1294,84,134,218,0,0,0,0.011350503713154101,0.03760838399243159,0.02749066865546228
5,Carreira,Baguim,786.02,277,1589,1867,84,133,217,0,0,0,0.015291435704712763,0.05534653910835532,0.039841337790816264
6,Baguim,Campainha,751.7,329,1888,2218,66,132,198,0,0,0,0.023139083489491105,0.06623041308669696,0.051866636554295
7,Campainha,Rio Tinto,859.99,483,2520,3003,70,126,196,0,0,0,0.03200005787214074,0.09259493160998747,0.07095390527504221
8,Rio Tinto,Levada,452.83,569,2976,3545,88,126,214,0,0,0,0.029961188152488206,0.10934814981829022,0.07670304408655855
9,Levada,Nau Vitória,1111.62,954,3557,4512,91,126,217,0,0,0,0.04858111713967952,0.13073052732633467,0.09628077466741476
10,Nau Vitória,Nasoni,499.02,988,3640,4629,91,126,217,0,0,0,0.05029805723302822,0.13376890449699658,0.09876500080565499
11,Nasoni,Contumil,650.0,1032,3709,4741,91,115,206,0,0,0,0.05252292955624815,0.1493206714687781,0.1065605039248935
12,Contumil,Estádio do Dragão,619.19,1256,4199,5456,101,112,213,0,0,0,0.057607667607410144,0.17357972898950194,0.11858828204306406
13,Estádio do Dragão,Campanhã,1166.02,3061,7269,10331,182,217,399,92,85,177,0.04927754254781839,0.1069866325988958,0.0794239761821266
14,Campanhã,Heroismo,950.92,6924,12218,19142,207,272,479,154,127,281,0.08352533607653966,0.135385497670959,0.11055520499848775
15,Heroismo,24 de Agosto,571.9,7482,13040,20523,210,263,473,182,131,313,0.08268702965035075,0.14604167119989409,0.11415292397161099
16,24 de Agosto,Bolhão,680.44,10556,15677,26234,212,251,463,169,150,319,0.12036331053856503,0.17149905292995105,0.14646103846649572
17,Bolhão,Trindade,451.8,15019,17469,32489,226,227,453,169,158,327,0.1655495754343849,0.19802885060484604,0.18156124242761965
18,Trindade,Lapa,857.4300000000001,20124,22166,42291,214,220,434,171,164,335,0.22705877508536954,0.25134715508620414,0.2391727460906268
19,Lapa,Carolina Michaelis,460.97,19637,22029,41666,213,221,434,181,160,341,0.21604276991809837,0.252004406089272,0.2336726680042581
20,Carolina Michaelis,Casa da Música,627.48,18762,20429,39192,215,209,424,206,160,366,0.19238204249271562,0.24084796956047508,0.2149267570974122
