,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,38,171,210,41,43,84,0,0,0,0.004403794037940378,0.018469789366252914,0.0116042440274337
4,Venda Nova,Carreira,583.47,63,325,389,42,43,85,0,0,0,0.007026525605064938,0.03509448115753442,0.02122560900219656
5,Carreira,Baguim,786.02,103,474,577,42,43,85,0,0,0,0.01139311783849749,0.05105684248755478,0.03145829619037353
6,Baguim,Campainha,751.7,128,522,650,42,43,85,0,0,0,0.014131213076592729,0.05628041205193508,0.03545374902882474
7,Campainha,Rio Tinto,859.99,157,679,837,42,43,85,0,0,0,0.017394772278905977,0.0731882254367993,0.04561969564113436
8,Rio Tinto,Levada,452.83,206,870,1077,42,43,85,0,0,0,0.022779452480594094,0.09374273212987724,0.05867852336199616
9,Levada,Nau Vitória,1111.62,457,1043,1501,42,43,85,0,0,0,0.05042886525321884,0.11237919490944345,0.0817684437851913
10,Nau Vitória,Nasoni,499.02,493,1109,1602,42,43,85,0,0,0,0.05434816070340506,0.11947042121216822,0.08729236307842642
11,Nasoni,Contumil,650.0,534,1134,1668,42,43,85,0,0,0,0.05888382680505066,0.12213637054408652,0.0908821724612688
12,Contumil,Estádio do Dragão,619.19,585,1340,1925,42,42,84,0,0,0,0.0645170849939505,0.14772462717011736,0.10612085608203392
13,Estádio do Dragão,Campanhã,1166.02,2446,2373,4819,46,42,88,44,43,87,0.11734594075101638,0.1202503687874771,0.1187583641623999
14,Campanhã,Heroismo,950.92,4238,3717,7955,46,43,89,86,84,170,0.1355627416541439,0.12342583813120962,0.1296073862828618
15,Heroismo,24 de Agosto,571.9,4327,4058,8385,46,43,89,86,84,170,0.13840322023417595,0.1347283252182458,0.13660001682807965
16,24 de Agosto,Bolhão,680.44,4894,5022,9917,46,43,89,86,84,170,0.1565627769683003,0.1667457637571031,0.16155938132902525
17,Bolhão,Trindade,451.8,5842,5891,11734,48,43,91,86,84,170,0.18432932810655922,0.19561208778892689,0.1898268808701304
18,Trindade,Lapa,857.4300000000001,8411,7900,16312,133,123,256,86,84,170,0.1680403197001462,0.16668205447073728,0.1673796957070213
19,Lapa,Carolina Michaelis,460.97,8192,8010,16203,131,124,255,86,84,170,0.16509287357291888,0.16823984159984737,0.16663386523859375
20,Carolina Michaelis,Casa da Música,627.48,7629,7834,15463,131,123,254,86,84,170,0.15373893607248945,0.16528278051367506,0.15937855334772238
21,Casa da Música,Francos,871.87,6934,5987,12921,130,125,255,86,84,170,0.1403429252575763,0.12517690756724184,0.13288281667917157
22,Francos,Ramalde,965.03,6365,5626,11991,132,125,257,86,84,170,0.12771091003360202,0.11763378452102252,0.12277593309530137
23,Ramalde,Viso,621.15,5934,5610,11544,132,125,257,86,84,170,0.1190657327420595,0.11729654200787284,0.1181993234210912
24,Viso,Sete Bicas,743.81,5497,5564,11061,134,125,259,86,84,170,0.1093521901954297,0.11632799448105283,0.11275334275383633
25,Sete Bicas,Sra da Hora,674.5,5330,4229,9560,134,125,259,86,87,173,0.10604179469458312,0.08707740819432425,0.09672229365625584
26,Sra da Hora,Vasco da Gama,824.48,1600,1144,2744,86,84,170,0,0,0,0.0861456514948891,0.06306589149919099,0.0747415347911324
27,Vasco da Gama,Estádio do Mar,661.6,1380,1189,2569,86,83,169,0,0,0,0.07430605085389483,0.06634201178648513,0.07039471805747469
28,Estádio do Mar,Pedro Hispano,786.97,1346,1198,2545,88,84,172,0,0,0,0.07083796775759137,0.06606392202307393,0.06850645705003636
29,Pedro Hispano,Parque de Real,656.68,1219,1188,2407,89,84,173,0,0,0,0.06344216473812446,0.06549175996500249,0.0644373439234294
30,Parque de Real,C. Matosinhos,723.67,1103,1166,2269,87,84,171,0,0,0,0.058706644330934324,0.0642924167632562,0.06145053254330297
31,C. Matosinhos,Matosinhos Sul,616.61,736,867,1603,87,84,171,0,0,0,0.0392148703115942,0.04778711683129118,0.04342579842653307
32,Matosinhos Sul,Brito Capelo,535.72,347,414,762,87,84,171,0,0,0,0.018509898463223675,0.02284043867865593,0.02063718137606759
33,Brito Capelo,Mercado,487.53,212,175,388,87,84,171,0,0,0,0.011297560051626411,0.009694527071958873,0.010510105254596742
34,Mercado,Sr. de Matosinhos,708.96,51,45,96,87,84,171,0,0,0,0.002721660592250719,0.00248015873015873,0.0026030280985914964
35,Sra da Hora,Fonte do Cuco,687.03,1940,2339,4279,43,42,85,45,41,86,0.09487602271840648,0.12161815569191776,0.10784010854813732
36,Fonte do Cuco,Custoias,689.2,1873,2361,4235,43,42,85,45,40,85,0.09161785581842441,0.12436458586928972,0.10738676801736037
37,Custoias,Esposade,1779.24,1794,2354,4148,43,42,85,43,42,85,0.08995107556380269,0.12079721203493528,0.10519269593777408
38,Esposade,Crestins,2035.56,1747,2351,4099,43,42,85,44,42,86,0.08650367466883331,0.12068940094059712,0.10328989301150952
39,Crestins,Verdes,591.8199999999999,1703,2311,4014,43,42,85,44,42,86,0.08433441875115205,0.11860234115507542,0.1011609978634192
40,Verdes,Pedras Rubras,960.78,1338,790,2129,0,0,0,44,42,86,0.12265120309365929,0.07593669550983448,0.09983714125039601
41,Pedras Rubras,Lidador,1147.58,1187,782,1970,0,0,0,44,42,86,0.10884734859321621,0.07515617644438279,0.09239352033448361
42,Lidador,Vilar do Pinheiro,1987.51,1132,785,1918,0,0,0,44,42,86,0.1037843576597137,0.07545851691828016,0.0899508075301764
43,Vilar do Pinheiro,Modivas Sul,2037.38,1091,798,1889,0,0,0,44,42,86,0.10002212305946295,0.07664832031282338,0.08860701009017387
44,Modivas Sul,Modivas Centro,1051.08,1061,795,1856,0,0,0,44,42,86,0.09725129832203429,0.07638563059387428,0.08706108850130498
45,Modivas Centro,Modivas Norte,852.51,1017,782,1799,0,0,0,44,42,86,0.09321771284300864,0.07514177564666918,0.08438992956107541
46,Modivas Norte,Mindelo,1834.12,1098,364,1462,0,0,0,44,42,86,0.10064773715728798,0.03500338172575299,0.0685888659000267
47,Mindelo,Espaço Natureza,776.86,1054,367,1421,0,0,0,44,42,86,0.09661281600775316,0.03524606908389126,0.06664300937051827
48,Espaço Natureza,Varziela,1539.0,1025,368,1393,0,0,0,44,42,86,0.09395771925181308,0.03536110099797729,0.06534076615110257
49,Varziela,Árvore,858.71,1032,318,1350,0,0,0,44,42,86,0.09458817318217246,0.03056863533504011,0.0633228174893869
50,Árvore,Azurara,664.57,1020,318,1339,0,0,0,44,42,86,0.09353692684583961,0.030587476248984648,0.0627941719031895
51,Azurara,Santa Clara,1218.09,976,315,1291,0,0,0,49,40,89,0.08034220861411155,0.03181723031084163,0.05853322960140597
52,Santa Clara,Vila do Conde,670.57,948,303,1252,0,0,0,44,43,87,0.0869209834937803,0.02850187300940835,0.05804717026587232
53,Vila do Conde,Alto de Pega,730.41,675,228,903,0,0,0,43,42,85,0.06331051115839281,0.021902113318888514,0.042849891049461276
54,Alto de Pega,Portas Fronhas,671.05,642,198,840,0,0,0,43,42,85,0.06023718506858221,0.019027189715059907,0.03987459912919472
55,Portas Fronhas,São Brás,562.21,487,166,654,0,0,0,43,42,85,0.04570575614857241,0.01603296468159727,0.03104390624724352
56,São Brás,Póvoa de Varzim,624.94,450,158,609,0,0,0,43,42,85,0.042271124716210064,0.015264976958525344,0.028926910530059965
57,Sra da Hora,Fonte do Cuco,685.98,1394,813,2208,0,0,0,43,43,86,0.13081342159780165,0.0762751987648482,0.10354431018132493
58,Fonte do Cuco,Cândido dos Reis,913.51,1368,793,2161,0,0,0,43,42,85,0.1283579852621388,0.07614576296059024,0.1025590048307854
59,Cândido dos Reis,Pias,916.73,1284,779,2063,0,0,0,43,42,85,0.12040795873771923,0.07482628693017106,0.09788525031516601
60,Pias,Araújo,1258.13,1214,777,1991,0,0,0,43,42,85,0.11385267935758277,0.07466488133577708,0.09448929680563173
61,Araújo,Custió,651.69,1138,774,1912,0,0,0,43,42,85,0.1067490870461565,0.07435321136081473,0.09074171317810527
62,Custió,Parque de Maia,1418.51,1055,775,1831,0,0,0,42,42,84,0.10138014498696918,0.07445796284434102,0.08791905391565509
63,Parque de Maia,Forum,824.81,914,741,1656,0,0,0,45,42,87,0.08195682960890562,0.07121824403279475,0.07677268484802452
64,Forum,Zona Industrial,1119.4,349,286,636,0,0,0,43,42,85,0.03278379720401805,0.027524114330825456,0.03018489507844053
65,Zona Industrial,Mandim,1194.23,331,247,578,0,0,0,43,42,85,0.031057199975369983,0.023787253583354994,0.027464991169903752
66,Mandim,Castêlo da Maia,1468.1,317,239,556,0,0,0,43,42,85,0.029734399230583665,0.023026562201975888,0.026419938581153938
67,Castêlo da Maia,ISMAI,702.48,176,157,333,0,0,0,43,42,85,0.016543042462880908,0.015072964669738863,0.01581665108274013
68,Santo Ovídio,D. João II,463.71,512,1759,2271,84,85,169,0,0,0,0.02821869488536155,0.09584006613185107,0.06222944373714623
69,D. João II,João de Deus,716.25,677,2520,3198,84,85,169,0,0,0,0.037341364955848354,0.1373066393865866,0.08761975742101256
70,João de Deus,C.M.Gaia,405.01,1993,3866,5859,84,85,169,0,0,0,0.10987626435329696,0.21058354232459178,0.16052785386548665
71,C.M.Gaia,General Torres,488.39,2147,4418,6566,84,85,169,0,0,0,0.11838577981970887,0.240632661349365,0.17987089774882586
72,General Torres,Jardim do Morro,419.98,2340,5085,7426,84,85,169,0,0,0,0.1290207840607153,0.2769779057869257,0.2034370878875075
73,Jardim do Morro,São Bento,795.7,2476,5380,7856,84,88,172,0,0,0,0.136500896876526,0.2830514355309091,0.21148024223458248
74,São Bento,Aliados,443.38,4283,5705,9988,85,89,174,0,0,0,0.23328885275209804,0.29679307544386413,0.2657708976921393
75,Aliados,Trindade,450.27,5691,5568,11260,85,85,170,0,0,0,0.3100058875777028,0.30328588711077503,0.3066458873442389
76,Trindade,Faria Guimaraes,555.34,5156,4039,9196,84,84,168,0,0,0,0.28421867507136583,0.22263595947253895,0.2534273172719524
77,Faria Guimaraes,Marques,621.04,4738,3962,8701,84,84,168,0,0,0,0.2611715619287457,0.2183877645244792,0.23977966322661243
78,Marques,Combatentes,702.75,3696,3491,7187,84,84,168,0,0,0,0.20373382327238532,0.19240700183557874,0.19807041255398203
79,Combatentes,Salgueiros,471.25,3105,3116,6221,84,84,168,0,0,0,0.1711489029663944,0.1717726297707856,0.17146076636859
80,Salgueiros,Polo Universitario,775.36,2583,3067,5650,84,84,168,0,0,0,0.14240893694920684,0.16904344113583958,0.15572618904252322
81,Polo Universitario,I.P.O.,827.64,1917,2532,4450,84,84,168,0,0,0,0.10570462470896157,0.13959877584673955,0.12265170027785056
82,I.P.O.,Hospital São João,351.77,1189,1530,2719,84,84,168,0,0,0,0.06556471373002781,0.08432539682539685,0.07494505527771232
83,Verdes (E) ,Botica,683.54,409,1577,1986,43,42,85,0,0,0,0.04404012442927993,0.17388478015786146,0.10819866020104962
84,Botica,Aeroporto,649.66,355,1475,1830,44,43,87,0,0,0,0.037380715577166955,0.15880706287683033,0.09739603665631093
