,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,979,1214,2194,80,81,161,0,0,0,0.05671296296270263,0.0694439465758503,0.06311799198546637
1,Venda Nova,Carreira,583.47,1641,2135,3776,80,81,161,0,0,0,0.09497196131760083,0.12205183398743062,0.1085959966359624
2,Carreira,Baguim,786.02,2157,2588,4746,80,81,161,0,0,0,0.12485947100154433,0.14794799291672744,0.13647543544334453
3,Baguim,Campainha,751.7,2654,2916,5571,80,80,160,0,0,0,0.15361219912236168,0.16880346105468433,0.161207830088523
4,Campainha,Rio Tinto,859.99,3665,3275,6941,80,80,160,0,0,0,0.21215056755726064,0.1895293798288472,0.20083997369305392
5,Rio Tinto,Levada,452.83,4122,3815,7937,80,80,160,0,0,0,0.23856697570421365,0.22078727031065043,0.22967712300743204
6,Levada,Nau Vitória,1111.62,5250,5191,10442,85,84,169,0,0,0,0.28598004501186036,0.2861314442274743,0.2860552966929939
7,Nau Vitória,Nasoni,499.02,5579,5295,10874,83,85,168,0,0,0,0.31119966940003224,0.2884258888300179,0.2996772208973464
8,Nasoni,Contumil,650.0,5761,5361,11123,81,80,161,0,0,0,0.3293179165001867,0.31026291813847406,0.3198495943328761
9,Contumil,Estádio do Dragão,619.19,6831,6399,13231,84,79,163,0,0,0,0.37653435319822715,0.3750428508786345,0.37581147784087854
10,Estádio do Dragão,Campanhã,1166.02,12303,11005,23308,152,152,304,84,84,168,0.22926275810266303,0.20507987930594673,0.21717131870430487
11,Campanhã,Heroismo,950.92,22995,20470,43465,151,155,306,167,171,338,0.3106141251006557,0.26974443779577867,0.2899262993923279
12,Heroismo,24 de Agosto,571.9,24824,22247,47071,151,155,306,167,175,342,0.3353147304556932,0.2893823974953884,0.3119151481959111
13,24 de Agosto,Bolhão,680.44,32070,27719,59790,155,155,310,167,173,340,0.4282054541020324,0.3629000311234807,0.3952315684013866
14,Bolhão,Trindade,451.8,38430,37084,75515,157,154,311,167,177,344,0.5101762991556437,0.48062439457624356,0.4952228276867641
15,Trindade,Lapa,857.4300000000001,47443,49909,97353,240,236,476,167,181,348,0.5087466189294421,0.5206291479212346,0.5147698145685559
16,Lapa,Carolina Michaelis,460.97,43143,49434,92577,242,239,481,167,181,348,0.46049900812184447,0.5122091532397194,0.48673796461825003
17,Carolina Michaelis,Casa da Música,627.48,41669,46438,88107,242,239,481,167,181,348,0.44476445738346676,0.48116708565318106,0.4632360160562673
18,Casa da Música,Francos,871.87,38612,38937,77549,237,234,471,168,181,349,0.41583234572069694,0.4080118735507551,0.4118686130339517
19,Francos,Ramalde,965.03,36603,35662,72266,241,237,478,169,181,350,0.3895274387206322,0.37117915123530865,0.3802513428838442
20,Ramalde,Viso,621.15,34905,34138,69043,244,244,488,164,181,345,0.37381590635252837,0.3498073131503216,0.36154659092905556
21,Viso,Sete Bicas,743.81,33301,31980,65281,242,235,477,166,181,347,0.35638962756230985,0.3343511729753875,0.3452417276197966
22,Sete Bicas,Sra da Hora,674.5,27709,29780,57489,242,239,481,173,182,355,0.2911387196984653,0.30777335119674415,0.29952467618278017
23,Sra da Hora,Vasco da Gama,824.48,9652,10538,20190,155,152,307,0,0,0,0.2882940868345512,0.3209935817155993,0.30448406475611245
24,Vasco da Gama,Estádio do Mar,661.6,9484,9985,19470,152,155,307,0,0,0,0.28889425148976505,0.2982482180333258,0.2936169381811394
25,Estádio do Mar,Pedro Hispano,786.97,9089,9812,18901,156,154,310,0,0,0,0.2697480189210168,0.29499066583260786,0.2822879144835491
26,Pedro Hispano,Parque de Real,656.68,8330,9139,17470,156,153,309,0,0,0,0.24722415107349574,0.27655948086662935,0.2617494114565036
27,Parque de Real,C. Matosinhos,723.67,8117,8244,16361,158,153,311,0,0,0,0.2378405677849871,0.24946046512049844,0.2435571089178914
28,C. Matosinhos,Matosinhos Sul,616.61,6261,5993,12255,155,153,308,0,0,0,0.18702587232546738,0.18137009293935782,0.18421634555249736
29,Matosinhos Sul,Brito Capelo,535.72,3128,3053,6181,146,155,301,0,0,0,0.09919883520598062,0.0911893900214765,0.0950743700777476
30,Brito Capelo,Mercado,487.53,1459,1821,3281,156,152,308,0,0,0,0.043327592595257154,0.05547906929134827,0.049324425250470955
31,Mercado,Sr. de Matosinhos,708.96,326,421,747,154,152,306,0,0,0,0.009825674641088565,0.012822855750500016,0.011314470486286409
33,Fonte do Cuco,Custoias,689.2,11390,12135,23525,83,84,167,84,83,167,0.29387728075649444,0.3133433720834865,0.30360630699167596
34,Custoias,Esposade,1779.24,11086,11842,22929,84,84,168,84,84,168,0.28445391747117654,0.30383432029909,0.29414411888513325
35,Esposade,Crestins,2035.56,10948,11701,22649,84,83,167,83,84,167,0.28270358024642717,0.3018938115402361,0.29230265836107766
36,Crestins,Verdes,591.8199999999999,10836,11537,22374,84,84,168,83,84,167,0.2798008928379584,0.2960257592398955,0.2879392176717108
37,Verdes,Pedras Rubras,960.78,8370,8410,16781,0,0,0,84,84,168,0.4018306247644953,0.4037272490339867,0.40277893689924105
38,Pedras Rubras,Lidador,1147.58,7652,7550,15202,0,0,0,84,84,168,0.3673507385022705,0.36242822525914536,0.36488948188070797
39,Lidador,Vilar do Pinheiro,1987.51,7424,7231,14655,0,0,0,84,84,168,0.3564062403561151,0.34711479099655096,0.35176051567633304
40,Vilar do Pinheiro,Modivas Sul,2037.38,7246,7083,14329,0,0,0,84,84,168,0.3478651908417307,0.3400106273222141,0.3439379090819724
41,Modivas Sul,Modivas Centro,1051.08,7211,7009,14220,0,0,0,84,84,168,0.3461502307002274,0.3364661251090251,0.3413081779046262
42,Modivas Centro,Modivas Norte,852.51,7161,6948,14109,0,0,0,84,84,168,0.34377647368433323,0.33353717309972003,0.33865682339202663
43,Modivas Norte,Mindelo,1834.12,6058,6446,12504,0,0,0,84,84,168,0.290817845220616,0.3094361557657839,0.30012700049319996
