,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,206,539,746,44,49,93,0,0,0,0.021780303030173916,0.050946821865206854,0.037147608652933206
1,Venda Nova,Carreira,583.47,307,937,1244,44,50,94,0,0,0,0.03233382990447585,0.08680889139335696,0.06130992644111474
2,Carreira,Baguim,786.02,378,1243,1622,44,50,94,0,0,0,0.03987753860525934,0.11511604004961593,0.07989801809693838
3,Baguim,Campainha,751.7,430,1359,1790,44,48,92,0,0,0,0.04532127820244495,0.13113234141308364,0.09009226770364774
4,Campainha,Rio Tinto,859.99,525,1660,2185,44,48,92,0,0,0,0.05524767371461679,0.16013575140946762,0.10997188816410416
5,Rio Tinto,Levada,452.83,585,1928,2513,44,48,92,0,0,0,0.06156578661949748,0.18601045759923804,0.12649344104370996
6,Levada,Nau Vitória,1111.62,1130,2279,3409,44,46,90,0,0,0,0.11890770458408835,0.22940470543471267,0.17538394946329636
7,Nau Vitória,Nasoni,499.02,1180,2302,3483,44,46,90,0,0,0,0.12425354833855204,0.2317184964458748,0.17918007737118366
8,Nasoni,Contumil,650.0,1212,2351,3563,44,46,90,0,0,0,0.12753210440354132,0.23666597844430484,0.183311640024376
9,Contumil,Estádio do Dragão,619.19,1332,2718,4051,44,46,90,0,0,0,0.1402441351941318,0.2736323017566127,0.20842030921495538
10,Estádio do Dragão,Campanhã,1166.02,3729,3950,7680,98,93,191,45,47,92,0.11537031309234583,0.12444411246156692,0.11986586008910813
11,Campanhã,Heroismo,950.92,6643,6010,12654,112,102,214,81,87,168,0.15003572001718274,0.13783791762188638,0.1439834515976706
12,Heroismo,24 de Agosto,571.9,6877,6423,13301,115,100,215,81,88,169,0.153082155624691,0.14792809481223287,0.15054899353758283
13,24 de Agosto,Bolhão,680.44,7681,7983,15664,114,98,212,81,88,169,0.1717889520334121,0.18568573148319648,0.17860107396747588
14,Bolhão,Trindade,451.8,9498,9141,18640,114,96,210,81,87,168,0.21243682543822756,0.21605128787806632,0.21419421575301956
15,Trindade,Lapa,857.4300000000001,13169,12470,25640,156,136,292,79,86,165,0.2471427039468578,0.24594782080835328,0.2465601076446929
16,Lapa,Carolina Michaelis,460.97,11993,12595,24589,156,137,293,66,86,152,0.23956882832791224,0.2473599454691014,0.24349740795269784
17,Carolina Michaelis,Casa da Música,627.48,11381,12249,23630,158,133,291,66,86,152,0.2253910749511308,0.24471023148659368,0.23500838439837335
18,Casa da Música,Francos,871.87,10472,9379,19851,158,137,295,74,86,160,0.19954313638371604,0.1841925566362392,0.19198364392006498
19,Francos,Ramalde,965.03,9884,8469,18354,158,134,292,84,86,170,0.17985450229365016,0.1684755409572276,0.17441848336115212
20,Ramalde,Viso,621.15,9138,8229,17367,164,136,300,84,86,170,0.16243878242639007,0.1622967138836229,0.16237143534904838
21,Viso,Sete Bicas,743.81,8595,8150,16745,162,137,299,84,86,170,0.15397857404351775,0.1600563893265752,0.15687786912533297
22,Sete Bicas,Sra da Hora,674.5,8257,5704,13962,163,136,299,84,85,169,0.14735886530564082,0.11305880251842247,0.13110807684417852
23,Sra da Hora,Vasco da Gama,824.48,2414,2229,4643,96,88,184,0,0,0,0.11643995423491274,0.11727924972389164,0.11684135642529396
24,Vasco da Gama,Estádio do Mar,661.6,1982,2139,4122,94,90,184,0,0,0,0.09765618660381906,0.11006607063768928,0.10372623857690776
25,Estádio do Mar,Pedro Hispano,786.97,1925,2095,4020,96,89,185,0,0,0,0.09283926998867527,0.10898954329479857,0.10060886093053999
26,Pedro Hispano,Parque de Real,656.68,1756,2076,3833,98,88,186,0,0,0,0.08299688719159891,0.10922985350269471,0.09540818308071951
27,Parque de Real,C. Matosinhos,723.67,1585,2060,3646,98,88,186,0,0,0,0.07491343675031767,0.10839538859409523,0.0907543602032877
28,C. Matosinhos,Matosinhos Sul,616.61,1122,1666,2788,98,88,186,0,0,0,0.05302413318547724,0.08766341493484293,0.06941261057227391
29,Matosinhos Sul,Brito Capelo,535.72,594,849,1443,97,88,185,0,0,0,0.028356846744064884,0.044681116230080635,0.03612190466173724
30,Brito Capelo,Mercado,487.53,344,512,856,98,86,184,0,0,0,0.016255806957106697,0.02757558353271711,0.021546572095707216
31,Mercado,Sr. de Matosinhos,708.96,75,107,182,98,88,186,0,0,0,0.003577563303545132,0.005629208754262069,0.004548234269475726
33,Fonte do Cuco,Custoias,689.2,2944,2609,5553,43,42,85,45,42,87,0.14398818361805632,0.13389684559484805,0.13906380472692342
34,Custoias,Esposade,1779.24,2865,2578,5444,42,42,84,47,44,91,0.13826555071928304,0.12901023407557555,0.13372246151197684
35,Esposade,Crestins,2035.56,2786,2571,5358,42,42,84,45,42,87,0.1377392363712125,0.13194466596304116,0.13489622055765654
36,Crestins,Verdes,591.8199999999999,2755,2539,5295,42,42,84,44,42,86,0.1378854878795013,0.13032024521303168,0.1341503984722212
37,Verdes,Pedras Rubras,960.78,2164,1287,3451,0,0,0,45,42,87,0.19392504672838123,0.12360611672329073,0.15997797707075134
38,Pedras Rubras,Lidador,1147.58,1976,1134,3110,0,0,0,45,42,87,0.17706354696825904,0.10893662380955413,0.1441746875123325
39,Lidador,Vilar do Pinheiro,1987.51,1880,1100,2980,0,0,0,45,42,87,0.16846922081248525,0.10568673598790536,0.13816043503510186
40,Vilar do Pinheiro,Modivas Sul,2037.38,1818,1075,2894,0,0,0,45,42,87,0.16299256704129134,0.10325223612418666,0.13415240728820632
41,Modivas Sul,Modivas Centro,1051.08,1799,1071,2870,0,0,0,45,42,87,0.16125293370224728,0.10284562148590659,0.1330563002184966
42,Modivas Centro,Modivas Norte,852.51,1784,1093,2878,0,0,0,45,42,87,0.1599428433331461,0.10495966094066574,0.13339923804022455
43,Modivas Norte,Mindelo,1834.12,1929,613,2543,0,0,0,45,42,87,0.1729231746062058,0.05889505690127232,0.11787511778313446
44,Mindelo,Espaço Natureza,776.86,1827,599,2427,0,0,0,45,42,87,0.16375078185990535,0.057603622355387685,0.1125073255473796
45,Espaço Natureza,Varziela,1539.0,1825,598,2423,0,0,0,45,42,87,0.1635383326157179,0.05741262656207053,0.11230523314154331
46,Varziela,Árvore,858.71,1781,579,2361,0,0,0,45,42,87,0.1596675737776326,0.05561278720158909,0.10943422853402539
