,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,183,955,1139,67,92,159,0,0,0,0.01271420674400944,0.048064302509358225,0.03316835020572068
1,Venda Nova,Carreira,583.47,297,1711,2008,73,89,162,0,0,0,0.018837615369807797,0.08903076522800273,0.05740051868696427
2,Carreira,Baguim,786.02,379,2164,2543,85,100,185,0,0,0,0.020668671252187493,0.10020235145639941,0.0636598497409507
3,Baguim,Campainha,751.7,522,2504,3026,85,97,182,0,0,0,0.028462237585217404,0.11951388187270841,0.07698976228789117
4,Campainha,Rio Tinto,859.99,733,3152,3885,85,94,179,0,0,0,0.03995696861124393,0.1552512895264296,0.10050258965050345
5,Rio Tinto,Levada,452.83,853,3876,4730,85,88,173,0,0,0,0.04647210871572444,0.20396472855204179,0.1265839615804408
6,Levada,Nau Vitória,1111.62,1670,4782,6452,89,88,177,0,0,0,0.08687143076574133,0.25160059584605377,0.16877067668137688
7,Nau Vitória,Nasoni,499.02,1743,4914,6658,92,87,179,0,0,0,0.08775342989648119,0.26154213116775743,0.17222056403391714
8,Nasoni,Contumil,650.0,1791,5028,6820,107,92,199,0,0,0,0.07752194858792534,0.25306053274062046,0.15867546487962358
9,Contumil,Estádio do Dragão,619.19,2074,5696,7770,111,95,206,0,0,0,0.08653218828070511,0.2775900063483746,0.17464137622453327
10,Estádio do Dragão,Campanhã,1166.02,4038,9403,13442,114,171,285,85,87,172,0.08836623490280043,0.16071130584775603,0.12898432417058314
11,Campanhã,Heroismo,950.92,7946,14635,22581,114,252,366,173,163,336,0.11767584941064033,0.15429016602765985,0.13906396410804897
12,Heroismo,24 de Agosto,571.9,8620,15405,24025,109,244,353,173,169,342,0.12972746305428093,0.1628204476418248,0.14916772176966767
13,24 de Agosto,Bolhão,680.44,12300,17933,30234,115,234,349,172,172,344,0.18224745478896998,0.1924207464567882,0.1881477309840256
14,Bolhão,Trindade,451.8,17622,19524,37147,115,233,348,172,175,347,0.26109107276824256,0.20830988339461604,0.2304065883390554
15,Trindade,Lapa,857.4300000000001,24848,26737,51586,247,333,580,170,174,344,0.2601601525945769,0.23234163336739833,0.2449584583580261
16,Lapa,Carolina Michaelis,460.97,22363,26911,49275,253,321,574,196,175,371,0.21658660554672762,0.238714934178982,0.22813638172679834
17,Carolina Michaelis,Casa da Música,627.48,21352,25186,46538,258,327,585,180,169,349,0.2127453315607612,0.2237893502760213,0.2185831332924167
18,Casa da Música,Francos,871.87,21077,19284,40361,272,327,599,182,144,326,0.2028869010728359,0.18133997192538936,0.19198757731024957
19,Francos,Ramalde,965.03,19856,17967,37823,285,316,601,184,144,328,0.18524088619672469,0.17281542051615192,0.17912300962977173
20,Ramalde,Viso,621.15,18572,17464,36037,289,318,607,193,144,337,0.1684012911987813,0.16728595920962824,0.1678589196658238
21,Viso,Sete Bicas,743.81,17718,16280,33999,292,305,597,200,143,343,0.15725977186114137,0.16064975834107204,0.15886504805461332
22,Sete Bicas,Sra da Hora,674.5,16369,11355,27724,296,297,593,200,140,340,0.1441764104495251,0.11485284546600143,0.1305268326697289
23,Sra da Hora,Vasco da Gama,824.48,4723,4610,9333,131,148,279,0,0,0,0.1669272044539237,0.14422245128667657,0.15488310599961339
24,Vasco da Gama,Estádio do Mar,661.6,4061,4593,8654,142,152,294,0,0,0,0.1324012484265779,0.13990721671896272,0.13628188509474967
25,Estádio do Mar,Pedro Hispano,786.97,3904,4522,8426,151,137,288,0,0,0,0.11970810336404168,0.1528124162111082,0.13545564107254207
26,Pedro Hispano,Parque de Real,656.68,3587,4078,7665,143,135,278,0,0,0,0.11613738707534399,0.1398576907849105,0.12765623959617667
27,Parque de Real,C. Matosinhos,723.67,3220,3945,7165,145,137,282,0,0,0,0.10281256476508191,0.13331470578385043,0.11763098079193045
28,C. Matosinhos,Matosinhos Sul,616.61,2254,2724,4979,152,135,287,0,0,0,0.06866556971059763,0.09343818724327975,0.08031819468241674
29,Matosinhos Sul,Brito Capelo,535.72,1151,985,2136,162,134,296,0,0,0,0.03290735654373227,0.03404377356960858,0.03342181560274384
30,Brito Capelo,Mercado,487.53,637,610,1248,177,110,287,0,0,0,0.016685185871804894,0.025689499758900204,0.02013631662992505
31,Mercado,Sr. de Matosinhos,708.96,150,101,252,178,106,284,0,0,0,0.00390816627204601,0.004454926624729631,0.004112238798047643
33,Fonte do Cuco,Custoias,689.2,5957,4834,10791,118,81,199,96,86,182,0.12085519000111437,0.12451454573021888,0.12246743270228043
34,Custoias,Esposade,1779.24,5762,4751,10513,118,81,199,95,84,179,0.11748137830748584,0.12397175765010408,0.12032842165398684
35,Esposade,Crestins,2035.56,5665,4719,10384,118,80,198,90,83,173,0.11850725085814005,0.1246371003055567,0.12121642794606824
36,Crestins,Verdes,591.8199999999999,5556,4652,10209,116,83,199,116,83,199,0.10323705163103179,0.12080915504591733,0.11056611988950163
37,Verdes,Pedras Rubras,960.78,4731,2401,7132,0,0,0,120,83,203,0.15897934261365343,0.11666098166817819,0.14167676153742462
38,Pedras Rubras,Lidador,1147.58,4262,2160,6422,0,0,0,118,83,201,0.1456572614273444,0.10494471408735694,0.12884561252575752
39,Lidador,Vilar do Pinheiro,1987.51,4147,2115,6263,0,0,0,118,83,201,0.14173930632278148,0.10279536552424173,0.1256579775353248
40,Vilar do Pinheiro,Modivas Sul,2037.38,4000,2147,6148,0,0,0,120,84,204,0.13443445828224643,0.10307604144776822,0.12152216899746128
41,Modivas Sul,Modivas Centro,1051.08,3969,2143,6112,0,0,0,118,84,202,0.13563422735788724,0.10290379629817693,0.12202355305582949
42,Modivas Centro,Modivas Norte,852.51,3901,2131,6033,0,0,0,120,84,204,0.13108386979422987,0.10234098631037748,0.11924856483029066
43,Modivas Norte,Mindelo,1834.12,3754,1592,5347,0,0,0,119,83,202,0.1272298370289046,0.07735347503882432,0.10673608433001024
44,Mindelo,Espaço Natureza,776.86,3533,1562,5096,0,0,0,119,84,203,0.11974684803404145,0.07499124803727722,0.10122728941469074
45,Espaço Natureza,Varziela,1539.0,3528,1546,5075,0,0,0,120,84,204,0.11857305210576499,0.0742415408113444,0.10031890039629769
46,Varziela,Árvore,858.71,3256,1472,4728,0,0,0,127,97,224,0.10338192389352609,0.061225656354275654,0.0851267544680471
47,Árvore,Azurara,664.57,3231,1473,4704,0,0,0,123,104,227,0.10593791473738211,0.05711453039190702,0.08356949195355211
48,Azurara,Santa Clara,1218.09,3190,1469,4659,0,0,0,128,88,216,0.10049682868464022,0.0673219666758352,0.08698114416253447
49,Santa Clara,Vila do Conde,670.57,3105,1402,4507,0,0,0,143,87,230,0.08756475320431026,0.06498462084387399,0.07902357270275392
50,Vila do Conde,Alto de Pega,730.41,2411,966,3377,0,0,0,154,85,239,0.06314711581905329,0.045837832929964,0.05699109470787091
51,Alto de Pega,Portas Fronhas,671.05,2328,916,3245,0,0,0,147,84,231,0.06388248461702704,0.04399511655658798,0.056650714413231024
52,Portas Fronhas,São Brás,562.21,1741,798,2540,0,0,0,152,85,237,0.04621047097710835,0.03786834454576965,0.04321856909245101
53,São Brás,Póvoa de Varzim,624.94,1657,769,2427,0,0,0,158,85,243,0.04229203653896304,0.03652751423149729,0.04027563984705115
55,Fonte do Cuco,Cândido dos Reis,913.51,4454,2245,6700,34,62,96,100,41,141,0.13857322193621413,0.09531920561644536,0.12027894101395088
56,Cândido dos Reis,Pias,916.73,4173,2212,6386,34,62,96,100,41,141,0.1298338572368143,0.09391906840423937,0.11464370168433215
57,Pias,Araújo,1258.13,4047,2172,6219,36,62,98,100,41,141,0.12423371817908824,0.09220368333319338,0.11079087185998315
58,Araújo,Custió,651.69,3889,2135,6024,41,62,103,97,41,138,0.11816548866330868,0.09064065181756273,0.10668218444022867
59,Custió,Parque de Maia,1418.51,3581,2047,5628,46,43,89,94,41,135,0.10770783307836032,0.1052397297288851,0.1067967178163804
60,Parque de Maia,Forum,824.81,3060,1904,4965,63,38,101,84,55,139,0.08887528912880746,0.0871643998252523,0.08821121313562821
61,Forum,Zona Industrial,1119.4,1337,751,2088,37,8,45,43,54,97,0.07168025219348272,0.04969704379680291,0.06183935596664122
62,Zona Industrial,Mandim,1194.23,1237,662,1900,43,8,51,43,54,97,0.0620301756885928,0.04384622040857638,0.05419083365409667
63,Mandim,Castêlo da Maia,1468.1,1196,630,1826,65,8,73,44,36,80,0.04794887707722297,0.059130719526369634,0.05129513952212599
64,Castêlo da Maia,ISMAI,702.48,642,451,1093,66,8,74,43,34,77,0.025787075820363776,0.044389763779631775,0.031174855457369557
65,Santo Ovídio,D. João II,463.71,2645,4886,7532,220,321,541,0,0,0,0.055681818181532595,0.07047521081638344,0.06445941344176756
66,D. João II,João de Deus,716.25,4091,7684,11776,220,322,542,0,0,0,0.08610809095329666,0.11048114704145517,0.10058802464404766
67,João de Deus,C.M.Gaia,405.01,7444,11761,19206,221,312,533,0,0,0,0.1559544597753389,0.17452759889206287,0.16682654120951876
68,C.M.Gaia,General Torres,488.39,8903,13453,22356,226,302,528,0,0,0,0.18239010338479625,0.20623851464074508,0.19603067194407
69,General Torres,Jardim do Morro,419.98,9542,15238,24781,231,302,533,0,0,0,0.19124124770254003,0.23361015889933723,0.21524764766770468
70,Jardim do Morro,São Bento,795.7,10112,16109,26222,238,281,519,0,0,0,0.19671391940342534,0.2654133287317975,0.233909553355781
71,São Bento,Aliados,443.38,12323,18240,30563,221,301,522,0,0,0,0.2581509971939757,0.2805510815177366,0.2710675209132325
72,Aliados,Trindade,450.27,14388,19359,33748,235,302,537,0,0,0,0.28347090085180404,0.2967864207260359,0.2909593310231597
73,Trindade,Faria Guimaraes,555.34,13911,15651,29563,259,280,539,0,0,0,0.24867651604860955,0.25878289263855153,0.25392658180961836
74,Faria Guimaraes,Marques,621.04,13114,15114,28229,259,277,536,0,0,0,0.23442239263461,0.25262225805412003,0.24382792009954338
75,Marques,Combatentes,702.75,10168,12542,22710,257,291,548,0,0,0,0.18317028844944785,0.19953547179536404,0.19186055916780845
76,Combatentes,Salgueiros,471.25,8479,11553,20033,243,285,528,0,0,0,0.16155896996804417,0.1876730489112017,0.17565463757940764
77,Salgueiros,Polo Universitario,775.36,7039,10964,18004,249,275,524,0,0,0,0.13088584070013046,0.18458696271381003,0.15906868145158445
78,Polo Universitario,I.P.O.,827.64,5368,7974,13343,235,253,488,0,0,0,0.10576717689415441,0.14592144187549602,0.12658485935374342
79,I.P.O.,Hospital São João,351.77,3163,3807,6971,236,247,483,0,0,0,0.06206554673335748,0.0713750187430812,0.06682629121866134
80,Verdes (E) ,Botica,683.54,847,2305,3152,116,83,199,0,0,0,0.0338052189874585,0.12862093479589426,0.07335147231459503
81,Botica,Aeroporto,649.66,721,2125,2846,111,83,194,0,0,0,0.030106556600392017,0.11852967425262038,0.0679370656990258
82,Sra da Hora,Fonte do Cuco,687.03,10928,7161,18090,162,143,305,200,133,200,0.1323099547521413,0.10892894166064909,0.12243116887647754
