,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,528,650,1179,45,52,97,0,0,0,0.054423868312524076,0.05790454311791534,0.056289797074177125
1,Venda Nova,Carreira,583.47,698,1250,1948,45,54,99,0,0,0,0.07185801099466704,0.1071675140426549,0.09111773992993315
2,Carreira,Baguim,786.02,814,1543,2358,45,52,97,0,0,0,0.08383862925591386,0.13739283309425462,0.11254809935481817
3,Baguim,Campainha,751.7,900,1742,2642,45,53,98,0,0,0,0.09262968997810744,0.15219345705420081,0.12484274768252528
4,Campainha,Rio Tinto,859.99,1087,2249,3336,45,53,98,0,0,0,0.1118315228211668,0.19646519157166084,0.15760279265561766
5,Rio Tinto,Levada,452.83,1187,2672,3860,45,53,98,0,0,0,0.12219718397519494,0.2334288670324447,0.1823530942000341
6,Levada,Nau Vitória,1111.62,1903,3268,5172,49,57,106,0,0,0,0.17984370510538844,0.265476465574457,0.22589151026328377
7,Nau Vitória,Nasoni,499.02,1916,3327,5243,49,57,106,0,0,0,0.18104691594319905,0.27026181536440075,0.22902096563195845
8,Nasoni,Contumil,650.0,1948,3372,5321,49,57,106,0,0,0,0.1841162730598729,0.27390755248017856,0.23240026293682972
9,Contumil,Estádio do Dragão,619.19,2119,3766,5885,49,57,106,0,0,0,0.20025477149060844,0.3059129402397728,0.25707095657270623
10,Estádio do Dragão,Campanhã,1166.02,11834,4584,16418,129,97,226,57,47,104,0.28176357279488173,0.14060629817579204,0.22006970067956869
11,Campanhã,Heroismo,950.92,14231,7151,21383,126,101,227,93,101,194,0.28305105516421075,0.15259509617753095,0.22011677140039868
12,Heroismo,24 de Agosto,571.9,14375,7592,21967,122,103,225,93,91,184,0.29091054046041015,0.16940603405945334,0.23312395035444528
13,24 de Agosto,Bolhão,680.44,15710,9095,24806,126,104,230,93,84,177,0.3124618755943803,0.21007794593379175,0.2650905985726564
14,Bolhão,Trindade,451.8,17012,10183,27196,124,106,230,93,85,178,0.34129367285892076,0.23156903454170497,0.28986492653987783
15,Trindade,Lapa,857.4300000000001,17057,14747,31804,164,150,314,93,86,179,0.291637940032761,0.27448413869277277,0.2834248559948797
16,Lapa,Carolina Michaelis,460.97,15751,14878,30629,164,150,314,89,86,175,0.2739497317474026,0.27692687541184774,0.2753878743677301
17,Carolina Michaelis,Casa da Música,627.48,15061,14458,29520,160,150,310,89,86,175,0.2659506439307806,0.2691107148333026,0.2674891025158721
18,Casa da Música,Francos,871.87,13671,11967,25639,163,148,311,96,86,182,0.23166195668316997,0.2245506648779751,0.22828739823839408
19,Francos,Ramalde,965.03,12911,11054,23966,164,154,318,91,85,176,0.22264471938733746,0.20342592004125173,0.21334737542223559
20,Ramalde,Viso,621.15,11905,10871,22776,160,150,310,91,85,176,0.2083926703569577,0.20328787328066766,0.20592445334155204
21,Viso,Sete Bicas,743.81,11219,10569,21789,163,150,313,91,85,176,0.19419637862381695,0.19763056333285947,0.19584716777891506
22,Sete Bicas,Sra da Hora,674.5,10549,7702,18252,169,151,320,92,91,183,0.17784317654844387,0.1395790878445932,0.15940220094031407
23,Sra da Hora,Vasco da Gama,824.48,3052,3054,6107,94,91,185,0,0,0,0.15036433504326827,0.1553919122581672,0.15283735951113747
24,Vasco da Gama,Estádio do Mar,661.6,2739,2951,5691,94,82,176,0,0,0,0.13493057120171137,0.1666561832781321,0.14971182228277105
25,Estádio do Mar,Pedro Hispano,786.97,2640,2902,5542,92,89,181,0,0,0,0.13285717524133528,0.1509744363580015,0.14176566275174024
26,Pedro Hispano,Parque de Real,656.68,2404,2803,5207,92,90,182,0,0,0,0.12098839879024519,0.14419224083004303,0.1324628261725628
27,Parque de Real,C. Matosinhos,723.67,2167,2623,4790,92,89,181,0,0,0,0.10906197571146474,0.13646452705084883,0.12253615841425582
28,C. Matosinhos,Matosinhos Sul,616.61,1533,2038,3571,89,89,178,0,0,0,0.07979228074661933,0.106013742960846,0.09290301185373266
29,Matosinhos Sul,Brito Capelo,535.72,773,898,1672,87,89,176,0,0,0,0.04118765499519914,0.046736583570378534,0.0439936472860569
30,Brito Capelo,Mercado,487.53,451,507,958,89,91,180,0,0,0,0.023477716784874696,0.02582017500640431,0.024661959552425776
31,Mercado,Sr. de Matosinhos,708.96,95,109,204,89,91,180,0,0,0,0.004968012091900724,0.005545380545470087,0.005259903921205236
33,Fonte do Cuco,Custoias,689.2,3616,3247,6864,42,42,84,47,41,88,0.1744822051742746,0.16879414652765592,0.17174405844786989
34,Custoias,Esposade,1779.24,3477,3134,6612,42,42,84,44,41,85,0.17403276286325636,0.1629379019360782,0.1685905559430313
35,Esposade,Crestins,2035.56,3397,3115,6512,42,42,84,48,43,91,0.16196299838534234,0.1578635565753049,0.1599757075727343
36,Crestins,Verdes,591.8199999999999,3360,3049,6409,42,42,84,45,43,88,0.1660833589527193,0.15450108812992908,0.160364091114484
37,Verdes,Pedras Rubras,960.78,2661,1698,4359,0,0,0,44,43,87,0.24392939378832093,0.15924994619380844,0.2020763334829872
