,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
0,Fânzeres,Venda Nova,440.45,467,2196,2664,157,200,357,0,0,0,0.013800424628426657,0.05083515917190802,0.03454817507295403
1,Venda Nova,Carreira,583.47,849,4064,4914,154,190,344,0,0,0,0.025527945821674117,0.09904800326373701,0.06613495429258096
2,Carreira,Baguim,786.02,1061,5120,6181,173,182,355,0,0,0,0.02839488142016681,0.13025357963546647,0.08061539712491199
3,Baguim,Campainha,751.7,1250,5878,7129,173,189,362,0,0,0,0.03346676512854788,0.1439978869284874,0.09117500275337817
4,Campainha,Rio Tinto,859.99,1693,7211,8905,175,188,363,0,0,0,0.044806504830189706,0.17758400857971982,0.11357281531204
5,Rio Tinto,Levada,452.83,1887,8350,10237,175,182,357,0,0,0,0.0499431914097847,0.21240609485530215,0.13276741669573477
6,Levada,Nau Vitória,1111.62,3338,10322,13661,189,185,374,0,0,0,0.08178005989296926,0.25832597769000154,0.16910892297438895
7,Nau Vitória,Nasoni,499.02,3422,10460,13883,186,193,379,0,0,0,0.0851981053731774,0.2509349366707652,0.16959707223448203
8,Nasoni,Contumil,650.0,3516,10634,14151,188,190,378,0,0,0,0.08659718472553432,0.2591372712522758,0.1733236832442668
9,Contumil,Estádio do Dragão,619.19,4095,11784,15879,200,182,382,0,0,0,0.09480559276142948,0.2997635279996879,0.1924557085032175
10,Estádio do Dragão,Campanhã,1166.02,7418,20948,28367,218,201,419,172,173,345,0.08266400312111181,0.24268537917256608,0.16111868540006455
11,Campanhã,Heroismo,950.92,14695,32660,47355,320,302,622,228,227,455,0.11693977914981281,0.2687501180704987,0.19157490839490615
12,Heroismo,24 de Agosto,571.9,15924,33863,49787,322,304,626,228,227,455,0.1262889417992097,0.2776589449871332,0.20071199783816523
13,24 de Agosto,Bolhão,680.44,22066,37897,59963,335,302,637,228,222,450,0.17118432048601345,0.3150532288221479,0.24063158703524837
14,Bolhão,Trindade,451.8,34188,39480,73669,338,302,640,228,210,438,0.26390079246360315,0.33654658184371833,0.2984227269852834
15,Trindade,Lapa,857.4300000000001,49039,52866,101905,424,389,813,232,201,433,0.32885677440053745,0.3948997116403285,0.3600990006619346
16,Lapa,Carolina Michaelis,460.97,43697,52882,96579,427,395,822,228,202,430,0.29371494384255725,0.3905158250945124,0.33984005691968383
17,Carolina Michaelis,Casa da Música,627.48,42268,50250,92519,427,384,811,240,208,448,0.2785337803402558,0.37353556117819275,0.32317678569363706
18,Casa da Música,Francos,871.87,43305,35593,78898,422,365,787,242,237,479,0.2864726128728252,0.25864041621394224,0.27320956652881434
19,Francos,Ramalde,965.03,40967,32990,73958,416,362,778,245,237,482,0.2720004576954529,0.24086507821891404,0.25717157063587176
20,Ramalde,Viso,621.15,38410,31793,70203,411,357,768,241,237,478,0.2585811231284115,0.23396612156057967,0.2468212531663484
21,Viso,Sete Bicas,743.81,36944,29332,66277,406,358,764,249,238,487,0.2472048687568474,0.21512506308645493,0.23189995041265793
22,Sete Bicas,Sra da Hora,674.5,34110,22050,56160,391,355,746,264,242,506,0.22751014306208234,0.16131247812441404,0.19593931854522575
23,Sra da Hora,Vasco da Gama,824.48,9360,9487,18847,214,193,407,0,0,0,0.2024947714751424,0.2275848824292797,0.21439253907747285
24,Vasco da Gama,Estádio do Mar,661.6,8095,9499,17594,214,186,400,0,0,0,0.17512898535501112,0.23645501788576492,0.20364559048181163
25,Estádio do Mar,Pedro Hispano,786.97,7648,9275,16923,211,194,405,0,0,0,0.16781068337133703,0.22135683333466047,0.19345995026734872
26,Pedro Hispano,Parque de Real,656.68,6914,8910,15824,214,192,406,0,0,0,0.14958242828360221,0.21484751583524034,0.1804467061405345
27,Parque de Real,C. Matosinhos,723.67,6253,8668,14921,212,190,402,0,0,0,0.1365559166432316,0.21122235139180118,0.1718460226189237
28,C. Matosinhos,Matosinhos Sul,616.61,4403,6235,10638,224,192,416,0,0,0,0.09101348679019164,0.1503519678777837,0.11840047806138797
29,Matosinhos Sul,Brito Capelo,535.72,2320,2814,5135,214,186,400,0,0,0,0.05019859094806715,0.0700659543062164,0.05943691490960655
30,Brito Capelo,Mercado,487.53,1343,1497,2841,204,193,397,0,0,0,0.030495671399612026,0.03592374030343921,0.033134505904495265
31,Mercado,Sr. de Matosinhos,708.96,316,296,612,206,196,402,0,0,0,0.007108548889796615,0.006991685563124398,0.007051570750424091
33,Fonte do Cuco,Custoias,689.2,12009,8188,20198,85,84,169,162,139,301,0.20516765025041295,0.15562921192704574,0.1817176496132468
34,Custoias,Esposade,1779.24,11599,8019,19619,85,84,169,165,123,288,0.19567755135741424,0.16485135163659306,0.18178279778078438
35,Esposade,Crestins,2035.56,11398,7957,19356,85,83,168,176,122,298,0.18382382892879737,0.16515768866884578,0.17566162747782535
36,Crestins,Verdes,591.8199999999999,11251,7788,19040,86,83,169,161,122,283,0.19232570077743716,0.1616486905648104,0.17847089929943394
37,Verdes,Pedras Rubras,960.78,9556,4744,14300,0,0,0,157,122,279,0.24544630410262996,0.1567986779438912,0.20668282599737503
38,Pedras Rubras,Lidador,1147.58,8452,4332,12784,0,0,0,157,122,279,0.2170893793197903,0.14317890477544779,0.1847701037125868
39,Lidador,Vilar do Pinheiro,1987.51,8163,4255,12419,0,0,0,157,116,273,0.20967309260931716,0.14794093027252936,0.18344257674460143
40,Vilar do Pinheiro,Modivas Sul,2037.38,7891,4231,12122,0,0,0,155,92,247,0.2052861415541824,0.18545115721119382,0.1978982121632717
41,Modivas Sul,Modivas Centro,1051.08,7795,4222,12017,0,0,0,157,99,256,0.20020963717725043,0.17197610430321644,0.1892912006361201
42,Modivas Centro,Modivas Norte,852.51,7729,4177,11906,0,0,0,156,101,257,0.19978782090187822,0.16677308953156172,0.1868131599353336
43,Modivas Norte,Mindelo,1834.12,7338,3341,10680,0,0,0,158,102,260,0.18728060531850282,0.1320998833748116,0.16563278363290088
44,Mindelo,Espaço Natureza,776.86,6886,3276,10163,0,0,0,160,102,262,0.17354822862826155,0.12953830471238703,0.15641459412666153
45,Espaço Natureza,Varziela,1539.0,7061,3031,10092,0,0,0,162,102,264,0.17576074116131268,0.11983935139799877,0.15415474966185047
46,Varziela,Árvore,858.71,6688,2603,9291,0,0,0,165,102,267,0.16344413513359432,0.10290963012212054,0.140318593893256
47,Árvore,Azurara,664.57,6605,2626,9232,0,0,0,172,100,272,0.15485942006559314,0.10591695756497449,0.1368658676756598
48,Azurara,Santa Clara,1218.09,6534,2636,9171,0,0,0,172,81,253,0.1531931060670942,0.13125895658648798,0.14617071038357993
49,Santa Clara,Vila do Conde,670.57,6259,2511,8771,0,0,0,165,80,245,0.15296795168254324,0.12661007749879535,0.14436129888785004
50,Vila do Conde,Alto de Pega,730.41,4801,1807,6608,0,0,0,159,82,241,0.12176201432406639,0.0888904221904061,0.11057748919975044
51,Alto de Pega,Portas Fronhas,671.05,4667,1762,6429,0,0,0,163,82,245,0.11546351167512697,0.08666147444424688,0.10582364615295486
52,Portas Fronhas,São Brás,562.21,3488,1570,5058,0,0,0,161,83,244,0.0873575495846335,0.07627937325643286,0.08358915353856525
53,São Brás,Póvoa de Varzim,624.94,3303,1497,4800,0,0,0,157,83,240,0.08485192750594962,0.07272638942879903,0.08065851225426837
55,Fonte do Cuco,Cândido dos Reis,913.51,10029,5358,15388,94,63,157,108,115,223,0.21300432399247013,0.12719007883522673,0.1724826404381262
56,Cândido dos Reis,Pias,916.73,9461,5229,14690,94,63,157,110,115,225,0.1988371418612394,0.1241318014371588,0.1637561428712975
57,Pias,Araújo,1258.13,9114,5167,14281,92,63,155,112,115,227,0.191284216682581,0.12266501436953714,0.15908418822236992
58,Araújo,Custió,651.69,8775,5075,13851,88,63,151,117,115,232,0.1827356232018081,0.12047358566591289,0.15364059350405104
59,Custió,Parque de Maia,1418.51,8071,4955,13027,83,56,139,136,114,250,0.15625893803277874,0.12276098085818354,0.14156445034234952
60,Parque de Maia,Forum,824.81,6625,4465,11091,69,62,131,140,116,256,0.13351868796436553,0.10592498002895218,0.12084381296919179
61,Forum,Zona Industrial,1119.4,2770,1949,4720,38,33,71,70,47,117,0.10837266883626431,0.1037718043475065,0.10642410645899097
62,Zona Industrial,Mandim,1194.23,2703,1652,4355,42,33,75,70,47,117,0.10227126682054528,0.08798446774043035,0.09633612806610263
63,Mandim,Castêlo da Maia,1468.1,2648,1514,4163,32,29,61,69,38,107,0.11026128105850704,0.0965425878755368,0.10484178925113301
64,Castêlo da Maia,ISMAI,702.48,1467,1047,2514,31,29,60,70,40,110,0.06099776185375857,0.06469352446886355,0.062484149084445925
65,Santo Ovídio,D. João II,463.71,4307,10375,14683,328,384,712,0,0,0,0.060806233061974455,0.1250892599368741,0.09547573070236977
66,D. João II,João de Deus,716.25,6607,15935,22543,328,382,710,0,0,0,0.09325784664086408,0.19313473845956192,0.14699442787289588
67,João de Deus,C.M.Gaia,405.01,13258,24180,37438,351,387,738,0,0,0,0.17487362172616108,0.28926259116519415,0.2348580813100443
68,C.M.Gaia,General Torres,488.39,15631,27672,43303,350,388,738,0,0,0,0.20676194120614144,0.3301850610837327,0.2716510611417856
