,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,257,170,428,54,58,112,0,0,0,0.02211934156377962,0.013588251569824582,0.017701455674052905
4,Venda Nova,Carreira,583.47,333,350,683,54,54,108,0,0,0,0.028597868950928397,0.030007389576772087,0.029302629263850244
5,Carreira,Baguim,786.02,376,466,843,54,54,108,0,0,0,0.03230344736625417,0.040000336357924465,0.036151891862089315
6,Baguim,Campainha,751.7,418,518,937,54,54,108,0,0,0,0.035902621842672205,0.04446139829785658,0.040182010070264396
7,Campainha,Rio Tinto,859.99,467,628,1096,54,54,108,0,0,0,0.04008418757296561,0.053910894163166787,0.0469975408680662
8,Rio Tinto,Levada,452.83,480,783,1264,54,54,108,0,0,0,0.041216409533159235,0.06720648413305043,0.05421144683310484
9,Levada,Nau Vitória,1111.62,990,968,1959,54,54,108,0,0,0,0.0849321518509329,0.08304296836663139,0.08398756010878214
10,Nau Vitória,Nasoni,499.02,998,988,1986,56,54,110,0,0,0,0.08255999883584642,0.08471910439428706,0.08361992338271727
11,Nasoni,Contumil,650.0,994,1000,1994,56,54,110,0,0,0,0.0822181470309415,0.08574860506595001,0.08395128097540022
12,Contumil,Estádio do Dragão,619.19,999,1179,2179,56,56,112,0,0,0,0.0826256496052518,0.09754191865303495,0.09008378412914336
13,Estádio do Dragão,Campanhã,1166.02,1838,1812,3650,116,174,290,48,64,112,0.049741150747885106,0.03389740834115767,0.040373969119699586
14,Campanhã,Heroismo,950.92,3225,3056,6282,118,175,293,121,113,234,0.05812141688245316,0.046438580564541185,0.05178271742819799
15,Heroismo,24 de Agosto,571.9,3384,3361,6745,123,175,298,119,111,230,0.06034915315853956,0.05144947016043869,0.05556035430755829
16,24 de Agosto,Bolhão,680.44,4135,4351,8486,134,175,309,119,111,230,0.07073763828122734,0.0666030031043295,0.06855555136501537
17,Bolhão,Trindade,451.8,4935,5047,9982,136,175,311,80,111,191,0.10027737334098065,0.07726602689435988,0.08715328791821872
18,Trindade,Lapa,857.4300000000001,7403,7071,14475,176,239,415,82,111,193,0.1268720755103873,0.08934656766990381,0.10527111119960399
19,Lapa,Carolina Michaelis,460.97,6836,7232,14068,180,236,416,98,111,209,0.1081961664260029,0.09212381113755148,0.09929107792475657
20,Carolina Michaelis,Casa da Música,627.48,6476,7233,13710,182,224,406,98,111,209,0.10180878122358357,0.09528740211956072,0.09826074118470547
21,Casa da Música,Francos,871.87,5764,6469,12234,180,221,401,98,111,209,0.09122925554656809,0.08596213728838524,0.08836591054639566
22,Francos,Ramalde,965.03,5499,6215,11715,180,209,389,98,111,209,0.08704291168789968,0.08552585772217768,0.08623141020252584
23,Ramalde,Viso,621.15,5123,6239,11362,180,202,382,98,111,209,0.08109024738625539,0.08767758438486674,0.08457946090395015
24,Viso,Sete Bicas,743.81,4684,6181,10866,181,201,382,96,111,207,0.07447575394129338,0.08713035533749372,0.08118312380451163
25,Sete Bicas,Sra da Hora,674.5,4955,3007,7963,190,199,389,96,100,196,0.07642039330028742,0.04436792112161535,0.060039393434801656
26,Sra da Hora,Vasco da Gama,824.48,1244,902,2146,144,144,288,0,0,0,0.0400000916671971,0.02901600763552746,0.034508049651362276
27,Vasco da Gama,Estádio do Mar,661.6,1070,900,1970,144,136,280,0,0,0,0.03440723613881081,0.030664203432303187,0.03258919168136425
28,Estádio do Mar,Pedro Hispano,786.97,1031,880,1912,144,128,272,0,0,0,0.03316782861349669,0.03186198769199257,0.03255331523867122
29,Pedro Hispano,Parque de Real,656.68,928,890,1819,144,126,270,0,0,0,0.029847216320015878,0.032732797884515275,0.031193821050115596
30,Parque de Real,C. Matosinhos,723.67,813,840,1654,143,126,269,0,0,0,0.026338653316210294,0.03088709103024592,0.028469148304940736
31,C. Matosinhos,Matosinhos Sul,616.61,602,709,1311,141,115,256,0,0,0,0.01977508552372202,0.02856334041864284,0.02372293440229973
32,Matosinhos Sul,Brito Capelo,535.72,345,384,730,150,115,265,0,0,0,0.010669569555549398,0.015475308001049801,0.01275507869227599
33,Brito Capelo,Mercado,487.53,180,237,417,157,116,273,0,0,0,0.005334898832523171,0.009461252372461579,0.007088221215793704
34,Mercado,Sr. de Matosinhos,708.96,40,61,101,155,142,297,0,0,0,0.0012095613374356973,0.0019887845592354582,0.0015821192414611721
35,Sra da Hora,Fonte do Cuco,687.03,2013,1552,3565,43,40,83,46,48,94,0.09727753061837807,0.07555466562084491,0.08645613055753129
36,Fonte do Cuco,Custoias,689.2,1900,1563,3464,60,40,100,46,48,94,0.07800706257804843,0.07610243223381696,0.07713583159764473
37,Custoias,Esposade,1779.24,1808,1554,3362,60,40,100,46,46,92,0.0742235551825487,0.07752143457423148,0.07571211529702222
38,Esposade,Crestins,2035.56,1783,1529,3312,60,40,100,48,46,94,0.07173352496700262,0.07627140016412919,0.07375916003005913
39,Crestins,Verdes,591.8199999999999,1742,1508,3251,60,40,100,66,46,112,0.05942327525348247,0.07526673269605699,0.06585615022935606
40,Verdes,Pedras Rubras,960.78,1364,990,2354,0,0,0,66,46,112,0.08338709066613272,0.0867817741667093,0.0847813356752981
41,Pedras Rubras,Lidador,1147.58,1248,989,2237,0,0,0,66,48,114,0.0762637953948526,0.08309609036748286,0.07914055117280218
42,Lidador,Vilar do Pinheiro,1987.51,1204,959,2163,0,0,0,66,48,114,0.0735744850815798,0.08061519842972836,0.07653899596501078
43,Vilar do Pinheiro,Modivas Sul,2037.38,1165,958,2124,0,0,0,66,48,114,0.07119961472787081,0.08053389890371482,0.07512983964401565
44,Modivas Sul,Modivas Centro,1051.08,1163,966,2130,0,0,0,66,48,114,0.07111191451668092,0.08121209904818526,0.07536462379310381
45,Modivas Centro,Modivas Norte,852.51,1119,966,2085,0,0,0,66,48,114,0.06838940567351683,0.08117980419487933,0.07377483662987999
46,Modivas Norte,Mindelo,1834.12,1151,902,2053,0,0,0,66,48,114,0.07032133093428691,0.07581025378648212,0.07263245634573753
47,Mindelo,Espaço Natureza,776.86,1068,871,1940,0,0,0,66,48,114,0.06529458221734755,0.07320403887354704,0.06862487975679996
48,Espaço Natureza,Varziela,1539.0,1045,844,1889,0,0,0,66,48,114,0.06386085572420551,0.07094551265560967,0.06684386916900725
49,Varziela,Árvore,858.71,920,819,1740,0,0,0,64,54,118,0.057973517375323594,0.06122142415763704,0.059459847597738216
50,Árvore,Azurara,664.57,916,818,1734,0,0,0,65,64,129,0.056869429297151594,0.05153804595588012,0.05422440190303242
51,Azurara,Santa Clara,1218.09,866,837,1704,0,0,0,65,49,114,0.05377570869174088,0.06889102523469123,0.06027264299528972
52,Santa Clara,Vila do Conde,670.57,868,744,1613,0,0,0,67,49,116,0.052297650942485785,0.06124295322554874,0.05607627001033135
53,Vila do Conde,Alto de Pega,730.41,689,598,1287,0,0,0,67,49,116,0.041507288537621284,0.049219986455540106,0.044765238520190445
54,Alto de Pega,Portas Fronhas,671.05,663,576,1239,0,0,0,71,49,120,0.03768762832455942,0.04741061133360319,0.04165784638658563
55,Portas Fronhas,São Brás,562.21,492,399,891,0,0,0,81,49,130,0.024494415859057827,0.03285994666388386,0.02764757747010764
56,São Brás,Póvoa de Varzim,624.94,455,339,794,0,0,0,85,49,134,0.021594942891577467,0.027896642528030046,0.023899295743713113
57,Sra da Hora,Fonte do Cuco,685.98,1368,631,2000,2,3,5,48,45,93,0.1109558351678255,0.05347029820431399,0.08284163617573041
58,Fonte do Cuco,Cândido dos Reis,913.51,1286,628,1914,2,3,5,48,45,93,0.10425473122961475,0.05325813154815424,0.0793140482840098
59,Cândido dos Reis,Pias,916.73,1225,626,1852,2,3,5,48,45,93,0.09931021351548432,0.05309733946687983,0.07670908624718073
60,Pias,Araújo,1258.13,1202,607,1809,2,3,5,48,45,93,0.09746367370683552,0.05141941851160216,0.07494501212029993
61,Araújo,Custió,651.69,1152,613,1766,22,25,47,38,33,71,0.08132918856379015,0.04518081625129699,0.06364044614689868
62,Custió,Parque de Maia,1418.51,1046,623,1670,22,25,47,36,33,69,0.07651915532804686,0.045926305198367184,0.061276590914843776
63,Parque de Maia,Forum,824.81,975,603,1579,0,3,3,36,15,51,0.10930857317818796,0.1382422695515129,0.11881386693260157
64,Forum,Zona Industrial,1119.4,392,518,911,0,3,3,48,25,73,0.03300438182261344,0.07568095268477568,0.048589341147703406
