,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,615,3435,4051,171,164,335,0,0,0,0.016677496209580582,0.09697562174428076,0.055987623337015895
4,Venda Nova,Carreira,583.47,1057,6090,7148,174,169,343,0,0,0,0.028146309045308567,0.16684362392126212,0.09648405310955391
5,Carreira,Baguim,786.02,1337,7597,8935,180,167,347,0,0,0,0.03439039821342547,0.2106327473867501,0.11921020314698516
6,Baguim,Campainha,751.7,1617,8774,10392,180,165,345,0,0,0,0.04161398457155808,0.24619998999486972,0.1394594654261854
7,Campainha,Rio Tinto,859.99,2250,10624,12874,182,164,346,0,0,0,0.057242590990982334,0.29992186550779254,0.17226976157120452
8,Rio Tinto,Levada,452.83,2535,12102,14637,182,164,346,0,0,0,0.06450182175858625,0.3416343198015012,0.19585942198701992
9,Levada,Nau Vitória,1111.62,4418,15153,19571,194,187,381,0,0,0,0.1054380252638392,0.3751575462150598,0.23782004735800785
10,Nau Vitória,Nasoni,499.02,4642,15366,20009,207,185,392,0,0,0,0.1038319065820026,0.38455506002306705,0.23631604787434166
11,Nasoni,Contumil,650.0,4792,15631,20424,209,188,397,0,0,0,0.10616930332375209,0.38493794695765104,0.23818065093879742
12,Contumil,Estádio do Dragão,619.19,6010,17690,23701,200,192,392,0,0,0,0.13913262599726386,0.4265716123003269,0.2799190682681519
13,Estádio do Dragão,Campanhã,1166.02,12425,26160,38585,200,191,391,160,155,315,0.14992200487999238,0.3282514657603546,0.23734047202349046
14,Campanhã,Heroismo,950.92,21268,51492,72761,294,282,576,261,245,506,0.1658630959370288,0.42320484121111634,0.2911563478697261
15,Heroismo,24 de Agosto,571.9,23785,53296,77081,296,292,588,263,238,501,0.1841555296073113,0.43651048462716086,0.30678555869359597
16,24 de Agosto,Bolhão,680.44,35900,58710,94610,293,302,595,263,224,487,0.27935365604513046,0.48607865461788957,0.3795119908263228
17,Bolhão,Trindade,451.8,52721,64581,117303,293,307,600,263,217,480,0.410249479270713,0.5376077733325234,0.4717814015239995
18,Trindade,Lapa,857.4300000000001,75811,86723,162534,372,389,761,263,220,483,0.5207698349966534,0.6257806242164092,0.5719832894351059
19,Lapa,Carolina Michaelis,460.97,67875,86600,154475,376,385,761,263,225,488,0.4635057554500968,0.623201571498662,0.5412609432500569
20,Carolina Michaelis,Casa da Música,627.48,66762,80715,147478,361,394,755,260,223,483,0.4686521322467371,0.5748667332129543,0.521374923738283
21,Casa da Música,Francos,871.87,67362,61396,128759,372,392,764,252,225,477,0.47157114343305556,0.4370717852008914,0.45446612490422394
22,Francos,Ramalde,965.03,64876,55356,120232,370,393,763,253,225,478,0.45475064088466277,0.3934681710391643,0.424323087461276
23,Ramalde,Viso,621.15,61510,53740,115250,363,387,750,264,225,489,0.4275092983561098,0.38553317527966646,0.40685375969407617
24,Viso,Sete Bicas,743.81,59169,50472,109641,349,393,742,276,225,501,0.4113769375206481,0.3587548682761053,0.38535664482461185
25,Sete Bicas,Sra da Hora,674.5,54410,41846,96257,344,399,743,298,209,507,0.36712433793035193,0.30320394731299743,0.3363021964207482
26,Sra da Hora,Vasco da Gama,824.48,14704,18953,33658,199,191,390,0,0,0,0.342098991113041,0.45941364868133,0.39955309264007477
27,Vasco da Gama,Estádio do Mar,661.6,13076,19006,32083,197,190,387,0,0,0,0.30731614044037603,0.4631283793082684,0.3838131052592379
28,Estádio do Mar,Pedro Hispano,786.97,12418,18192,30611,199,198,397,0,0,0,0.2889161134532968,0.4253859534450955,0.3569791570764105
29,Pedro Hispano,Parque de Real,656.68,11287,17469,28757,197,207,404,0,0,0,0.26526559380673453,0.3907200446305461,0.32954547331299444
30,Parque de Real,C. Matosinhos,723.67,10422,16819,27242,200,207,407,0,0,0,0.24126892506529338,0.3761725936250162,0.3098808646030394
31,C. Matosinhos,Matosinhos Sul,616.61,7473,12444,19918,200,205,405,0,0,0,0.17300857682680193,0.28104982124598143,0.22769612029823844
32,Matosinhos Sul,Brito Capelo,535.72,4096,5799,9895,199,203,402,0,0,0,0.09529752131877557,0.13226493827027838,0.11396514729179814
33,Brito Capelo,Mercado,487.53,2156,3380,5537,198,211,409,0,0,0,0.050433968537634315,0.07418078627480035,0.06268477182013317
34,Mercado,Sr. de Matosinhos,708.96,524,1092,1617,201,211,412,0,0,0,0.012084763148159147,0.02398192030888843,0.018177724703775357
35,Sra da Hora,Fonte do Cuco,687.03,21321,15642,36964,77,94,171,161,148,309,0.376970219027066,0.27439405398001915,0.32547981665137876
36,Fonte do Cuco,Custoias,689.2,20226,15439,35665,84,94,178,159,141,300,0.351297244173624,0.27933014642979176,0.3160483658018576
37,Custoias,Esposade,1779.24,19583,15190,34774,84,94,178,159,159,318,0.34013419789132804,0.25429815347859824,0.2964259502351732
38,Esposade,Crestins,2035.56,19217,15058,34276,84,87,171,151,159,310,0.3456961072881441,0.2586340825406594,0.3011584383409174
39,Crestins,Verdes,591.8199999999999,18883,14739,33622,84,90,174,158,157,315,0.3293934317506355,0.2524860823588701,0.2905914592337502
40,Verdes,Pedras Rubras,960.78,16365,10420,26785,0,0,0,158,157,315,0.4176606577439144,0.26761884563631305,0.34287791329663375
41,Pedras Rubras,Lidador,1147.58,14677,9295,23973,0,0,0,158,157,315,0.3745874679861084,0.23874606799099174,0.3068823892583836
42,Lidador,Vilar do Pinheiro,1987.51,14097,9070,23168,0,0,0,156,157,313,0.36439224493353645,0.23295987630126075,0.29846610475696367
43,Vilar do Pinheiro,Modivas Sul,2037.38,13653,9013,22667,0,0,0,158,152,310,0.3484565249494652,0.23910566975100744,0.29483933143280205
44,Modivas Sul,Modivas Centro,1051.08,13484,8996,22480,0,0,0,158,152,310,0.34413326471723454,0.23865263126537414,0.29241372831503204
45,Modivas Centro,Modivas Norte,852.51,13252,8980,22232,0,0,0,160,152,312,0.33397830115383476,0.23823491040473094,0.2873340851478611
