,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,415,176,592,40,0,40,0,0,0,0.04814814814810716,,0.06852765715350236
4,Venda Nova,Carreira,583.47,727,309,1036,40,6,46,0,0,0,0.08414592068341703,0.23847939285995629,0.10427637357600911
5,Carreira,Baguim,786.02,958,343,1302,40,27,67,0,0,0,0.11098331988909163,0.05888537535873157,0.08998862582461817
6,Baguim,Campainha,751.7,1178,380,1558,40,28,68,0,0,0,0.1363613673270708,0.06283817585189203,0.10608711201376188
7,Campainha,Rio Tinto,859.99,1575,470,2046,40,28,68,0,0,0,0.1823747077177102,0.07776615141769765,0.13930059630005798
8,Rio Tinto,Levada,452.83,1856,556,2413,40,28,68,0,0,0,0.2148671344011588,0.09206494312048538,0.16430152622676386
9,Levada,Nau Vitória,1111.62,2309,735,3045,40,30,70,0,0,0,0.26735621142975136,0.11347819339696756,0.20140848941570116
10,Nau Vitória,Nasoni,499.02,2486,762,3249,40,30,70,0,0,0,0.28783931243167454,0.11772622876220493,0.214933705144759
11,Nasoni,Contumil,650.0,2514,766,3281,40,30,70,0,0,0,0.2910723938054767,0.11830112883601711,0.2170275659614226
12,Contumil,Estádio do Dragão,619.19,2981,959,3941,40,30,70,0,0,0,0.3451153848480593,0.14804723040902995,0.26065760437418956
13,Estádio do Dragão,Campanhã,1166.02,5132,2227,7359,112,54,166,63,62,125,0.12890622285089542,0.08237313062421299,0.11008585050122609
14,Campanhã,Heroismo,950.92,10151,4645,14797,151,64,215,63,82,145,0.21043285814984092,0.1360004244242945,0.17957591717818236
15,Heroismo,24 de Agosto,571.9,10682,5119,15802,151,64,215,63,91,154,0.22145462444906994,0.14068605607838897,0.18672391100562277
16,24 de Agosto,Bolhão,680.44,13749,6195,19945,151,64,215,63,98,161,0.2850304546605356,0.16249859399502195,0.23093756396658988
17,Bolhão,Trindade,451.8,13901,7941,21843,152,64,216,102,102,204,0.23915486225975083,0.203015798041916,0.22461718341595252
18,Trindade,Lapa,857.4300000000001,14773,13897,28671,194,85,279,102,102,204,0.21984828782727592,0.31834221301221016,0.2586360015989571
19,Lapa,Carolina Michaelis,460.97,13640,13985,27626,189,98,287,102,102,204,0.20629936110370106,0.301006285494156,0.24538539939402737
20,Carolina Michaelis,Casa da Música,627.48,13079,14052,27131,177,104,281,102,102,204,0.2058822871161409,0.29423154927677925,0.24379797219262792
21,Casa da Música,Francos,871.87,11579,14180,25760,174,104,278,102,108,210,0.18414853321996894,0.287949519098947,0.22973920595619815
22,Francos,Ramalde,965.03,11017,13734,24751,174,104,278,82,122,204,0.19021514346075333,0.260520006045047,0.22371543589969006
23,Ramalde,Viso,621.15,10456,13147,23603,174,110,284,81,123,204,0.18130514112531354,0.2422869547264089,0.21086772271881193
24,Viso,Sete Bicas,743.81,10074,12481,22555,174,132,306,81,123,204,0.17467755702252724,0.2114899709101608,0.19329576470448753
25,Sete Bicas,Sra da Hora,674.5,9394,12442,21836,174,134,308,81,123,204,0.16289553127952197,0.20929264291209884,0.18644586847499184
26,Sra da Hora,Vasco da Gama,824.48,2712,2810,5523,128,94,222,0,0,0,0.09812415100023093,0.13842198430638533,0.11518719753526928
27,Vasco da Gama,Estádio do Mar,661.6,2716,2278,4994,126,96,222,0,0,0,0.09979640654150711,0.10987250972770007,0.10415364035175272
28,Estádio do Mar,Pedro Hispano,786.97,2600,2206,4807,92,96,188,0,0,0,0.13087005789829775,0.10642329077866121,0.11838660234784505
29,Pedro Hispano,Parque de Real,656.68,2367,1944,4312,92,96,188,0,0,0,0.11913756218694593,0.09378530422899672,0.10619172833607826
30,Parque de Real,C. Matosinhos,723.67,2296,1615,3911,92,132,224,0,0,0,0.11554325563699269,0.05666713189962801,0.08084839700604565
31,C. Matosinhos,Matosinhos Sul,616.61,1621,998,2619,92,132,224,0,0,0,0.08158080686482234,0.03501137078868666,0.054138103462813815
32,Matosinhos Sul,Brito Capelo,535.72,774,607,1381,92,132,224,0,0,0,0.03896391206268457,0.021289706553962385,0.02854875524504471
