,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,1294,575,1870,154,172,326,0,0,0,0.038930976430924795,0.015484340125009677,0.026560358502650563
4,Venda Nova,Carreira,583.47,2535,1001,3536,153,174,327,0,0,0,0.07671539040123103,0.02663960969126079,0.05006956213354044
5,Carreira,Baguim,786.02,3474,1223,4697,168,173,341,0,0,0,0.09574485866996309,0.03272860683838309,0.06377473677300315
6,Baguim,Campainha,751.7,4719,1284,6004,170,175,345,0,0,0,0.12853722328750447,0.03398652945143304,0.08057672641413491
7,Campainha,Rio Tinto,859.99,6194,1497,7691,169,173,342,0,0,0,0.16968863410194457,0.040078997083597495,0.1041258644990965
8,Rio Tinto,Levada,452.83,6981,1839,8820,168,175,343,0,0,0,0.192402186145522,0.04865086483403176,0.11905967527231269
9,Levada,Nau Vitória,1111.62,8745,2852,11598,178,192,370,0,0,0,0.2274678261347993,0.06879251641933679,0.14512820595812684
10,Nau Vitória,Nasoni,499.02,9086,2947,12034,178,190,368,0,0,0,0.23633975429619702,0.07181586975221985,0.15139535738490445
11,Nasoni,Contumil,650.0,9400,2980,12381,184,179,363,0,0,0,0.23651923022120097,0.07709960925120943,0.1579073510101032
12,Contumil,Estádio do Dragão,619.19,11200,3750,14950,186,169,355,0,0,0,0.27877564737576277,0.10274221396031671,0.19497381569348
13,Estádio do Dragão,Campanhã,1166.02,17696,7821,25518,189,182,371,146,156,302,0.22972453291248207,0.10028193036215934,0.16459912010141614
14,Campanhã,Heroismo,950.92,39685,14813,54498,259,328,587,251,232,483,0.3357685132881778,0.11538582985561613,0.22102251031219475
15,Heroismo,24 de Agosto,571.9,40960,16536,57497,252,328,580,251,232,483,0.3510539516244575,0.12880223052388734,0.23462083634936368
16,24 de Agosto,Bolhão,680.44,48632,23113,71745,263,327,590,252,243,495,0.4076324539383833,0.17657913141630813,0.2867533344146041
17,Bolhão,Trindade,451.8,47213,34868,82082,267,324,591,252,252,504,0.39289412733067064,0.2632012675859824,0.3248876121040459
18,Trindade,Lapa,857.4300000000001,50848,51319,102167,378,427,805,254,243,497,0.3515514852610739,0.3365283144286975,0.3438413004997051
19,Lapa,Carolina Michaelis,460.97,47049,51434,98484,376,426,802,259,241,500,0.3234822120045186,0.3388680046936741,0.3313390953735057
20,Carolina Michaelis,Casa da Música,627.48,43210,49667,92877,380,424,804,271,231,502,0.28944240412162264,0.33362441232470846,0.311502586323158
21,Casa da Música,Francos,871.87,33075,46659,79735,376,422,798,271,226,497,0.2228470811132664,0.3169821417445886,0.2697197332826797
22,Francos,Ramalde,965.03,29477,43941,73418,373,427,800,279,225,504,0.19683111351818017,0.29683469822806474,0.24654276007609185
23,Ramalde,Viso,621.15,28703,40762,69466,370,419,789,284,225,509,0.19090749316763225,0.2786178444528503,0.2341642458860419
24,Viso,Sete Bicas,743.81,26292,37974,64267,364,423,787,292,223,515,0.17407361030617816,0.2589108395217108,0.21586986334099234
25,Sete Bicas,Sra da Hora,674.5,20325,37374,57700,345,412,757,310,236,546,0.13425254107751275,0.2533528893223161,0.19302975027419877
26,Sra da Hora,Vasco da Gama,824.48,10485,9685,20171,198,197,395,0,0,0,0.24517768283611371,0.22762060267372228,0.23642136690702226
27,Vasco da Gama,Estádio do Mar,661.6,11104,8165,19270,201,191,392,0,0,0,0.25576808453927086,0.19792895493020016,0.22758626373485122
28,Estádio do Mar,Pedro Hispano,786.97,10616,8015,18631,193,184,377,0,0,0,0.25465649869100276,0.20167193479910359,0.22879665848912092
29,Pedro Hispano,Parque de Real,656.68,10093,7098,17192,198,184,382,0,0,0,0.23600068198546703,0.17861231022106575,0.20835811548114808
