,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,3186,617,3804,187,90,277,0,0,0,0.07890176272499658,0.03173911843515913,0.06357815988714326
4,Venda Nova,Carreira,583.47,5658,1033,6691,185,84,269,0,0,0,0.1416076877504065,0.056948840624898925,0.11517146783017365
5,Carreira,Baguim,786.02,7648,1175,8824,153,63,216,0,0,0,0.23144162741076105,0.0864086227817354,0.1891403343939619
6,Baguim,Campainha,751.7,9254,1252,10507,153,82,235,0,0,0,0.28003552051555924,0.0707227222886595,0.20699871432574743
7,Campainha,Rio Tinto,859.99,11165,1577,12743,153,94,247,0,0,0,0.337868251819525,0.0776851379964673,0.23885119635649898
8,Rio Tinto,Levada,452.83,12104,1787,13891,153,94,247,0,0,0,0.36625979322238894,0.08802951338601514,0.2603745855113803
9,Levada,Nau Vitória,1111.62,15027,2185,17213,163,102,265,0,0,0,0.4268340250768741,0.09918896061410057,0.30072158517044806
10,Nau Vitória,Nasoni,499.02,15427,2195,17623,162,103,265,0,0,0,0.44089621988408556,0.09867435230040224,0.3078816826723143
11,Nasoni,Contumil,650.0,15639,2220,17859,143,119,262,0,0,0,0.5063234126913545,0.08637741759174827,0.31558458285603713
12,Contumil,Estádio do Dragão,619.19,17225,2875,20100,133,132,265,0,0,0,0.5995973699317506,0.10085891896268624,0.3511691603924431
13,Estádio do Dragão,Campanhã,1166.02,23897,6199,30097,193,146,339,138,120,258,0.3148011721317498,0.10114673575919313,0.21935365936360046
14,Campanhã,Heroismo,950.92,47091,12975,60066,297,182,479,252,220,472,0.3718282563233814,0.1382239666294206,0.2723864737995673
15,Heroismo,24 de Agosto,571.9,48978,14467,63445,280,194,474,250,213,463,0.3998911043948801,0.15272188763855227,0.29209652240483636
16,24 de Agosto,Bolhão,680.44,56266,19110,75377,268,202,470,250,218,468,0.46932674803172697,0.19561284805642684,0.3464282206952182
17,Bolhão,Trindade,451.8,54924,26676,81601,267,202,469,250,229,479,0.4589590722431553,0.2656392495563559,0.37075233575771654
18,Trindade,Lapa,857.4300000000001,55577,48757,104335,309,270,579,250,235,485,0.4316904433126834,0.41815993931563344,0.4252600567287196
19,Lapa,Carolina Michaelis,460.97,51280,50385,101665,314,267,581,228,235,463,0.41233161214504305,0.4345343819239916,0.42304422683133064
20,Carolina Michaelis,Casa da Música,627.48,47189,51841,99031,321,293,614,211,235,446,0.38786802369944595,0.42644298656746593,0.4071478926555843
21,Casa da Música,Francos,871.87,39817,53403,93220,300,307,607,211,231,442,0.3399503168793767,0.4320651518085121,0.3872459933160236
22,Francos,Ramalde,965.03,35981,53477,89459,290,320,610,225,217,442,0.3037986013022412,0.4350044352526113,0.3706234737109425
