,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotramBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
69,General Torres,Jardim do Morro,419.98,5535,8327,13863,126,162,288,0,0,0,0.20339874756936882,0.23798048851555254,0.2228509768515972
70,Jardim do Morro,São Bento,795.7,5954,8822,14777,127,161,288,0,0,0,0.21706814665035423,0.2536958668354057,0.2375440596704698
71,São Bento,Aliados,443.38,7407,10081,17488,127,131,258,0,0,0,0.2700367455523276,0.35627056784321076,0.31382213594033415
72,Aliados,Trindade,450.27,8923,10663,19587,127,125,252,0,0,0,0.3253128719002752,0.3949400556231937,0.3598501654136276
73,Trindade,Faria Guimaraes,555.34,8190,9149,17340,127,125,252,0,0,0,0.29859148739457786,0.3388703515296033,0.31857108269965
74,Faria Guimaraes,Marques,621.04,7640,8981,16621,127,142,269,0,0,0,0.27851190992737845,0.2928300802627127,0.2860702005876664
75,Marques,Combatentes,702.75,5919,7689,13608,129,129,258,0,0,0,0.21243429886546764,0.27595322747767304,0.24419376317157032
76,Combatentes,Salgueiros,471.25,5102,7031,12134,141,126,267,0,0,0,0.16753285911478022,0.25836857898249627,0.21039915388381475
77,Salgueiros,Polo Universitario,775.36,4327,6726,11053,126,124,250,0,0,0,0.15900563554753797,0.251134895077363,0.20470174827433119
78,Polo Universitario,I.P.O.,827.64,3302,5155,8457,126,124,250,0,0,0,0.12132970455462898,0.19248938853302602,0.1566249078079139
79,I.P.O.,Hospital São João,351.77,2019,3048,5068,125,123,248,0,0,0,0.07478449109593856,0.1147621198428928,0.09461210535350054
80,Verdes (E) ,Botica,683.54,638,1312,1951,57,42,99,0,0,0,0.051870951239063115,0.14471217963821045,0.09125813904476199
81,Botica,Aeroporto,649.66,542,1256,1798,59,42,101,0,0,0,0.042547001592198194,0.13844797178138954,0.08242661295800054
82,Sra da Hora,Fonte do Cuco,687.03,6306,4279,10587,50,70,120,102,109,102,0.18856647567337376,0.10862201910114332,0.147267211660276
